Designation,ra,dec,type,confidence,variability_snr,W1_amp,W2_amp,n_obs,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,W1emag,W2emag,W3emag,W4emag,Jemag,Hemag,Kemag,Gmag,Gemag,BPmag,BPemag,RPmag,RPemag,period1,period2,period_significance,suspect_period,known_extragalactic,simbad_type,Plx,e_Plx,A0,AG,E(BP-RP),G_absmag,blended_source?,latent_artifact?,cluster_id
VarWISE J070243.31-104015.5,105.68047,-10.671,cep,0.8941,11.94,0.238,0.252,292,12.227,12.096,12.03,8.38,13.87,13.05,12.68,0.02,0.02,0.45,,0.04,0.03,0.03,16.488255,0.007741,17.491503,0.021262,15.469407,0.022406,5.55345,11.1073,21.97,False,False,EclBin,0.1085,0.0529,4.4921,3.6443,2.012,5.217739,0.04,0.04,1523078829228121206
VarWISE J071655.35-113158.0,109.23065,-11.5328,cep,0.6034,18.784,0.258,0.193,267,9.363,9.304,9.1,8.53,10.38,9.76,9.53,0.02,0.02,0.03,,0.02,0.02,0.02,12.188469,0.009191,12.830973,0.028081,11.371334,0.023199,767.0,105.5,13.235,False,False,RSCVnV*,1.6455,0.0345,0.9377,0.7155,0.3772,3.1464767,0.04,0.05,1523360899812785696
VarWISE J072201.26-080914.7,110.50525,-8.1541,cep,0.9721,9.448,0.118,0.115,279,8.385,8.236,8.07,7.63,9.04,8.63,8.52,0.02,0.02,0.02,0.14,0.03,0.04,0.03,9.952926,0.003529,10.117695,0.005606,9.630987,0.009444,5.83565,11.6707,22.895,False,False,,1.1086,0.0189,1.1702,1.0963,0.5913,-0.124435425,0.04,0.21,1524205538602056229
VarWISE J065419.04-112621.4,103.57935,-11.4393,cep,0.9994,9.821,0.118,0.122,307,8.953,8.886,8.81,8.39,10.13,9.51,9.23,0.02,0.02,0.03,0.28,0.02,0.02,0.02,12.86403,0.009339,14.031141,0.035116,11.805939,0.024186,6.4032,12.80705,17.168,False,False,ClassicalCep,0.1144,0.0217,,,,,0.04,0.07,1524485851605596793
VarWISE J064829.17-101417.5,102.12157,-10.2382,cep,0.9969,12.262,0.131,0.142,276,9.753,9.699,9.54,8.59,10.63,10.1,9.92,0.02,0.02,0.05,,0.02,0.02,0.02,12.837117,0.010668,13.651052,0.041466,11.968328,0.026564,4.514325,9.02885,37.136,False,False,ClassicalCep,0.1619,0.0175,2.3055,1.8072,0.9844,0.5326786,0.04,0.06,1525048556980751246
VarWISE J065411.44-073951.8,103.54768,-7.6644,cep,0.999,12.79,0.192,0.193,302,10.432,10.378,10.46,8.68,11.48,10.94,10.77,0.02,0.02,0.07,,0.02,0.02,0.02,13.379986,0.014172,14.085279,0.055324,12.508935,0.035035,3.4547,6.9096,54.003,False,False,RRLyrae,-0.0102,0.0248,,,,,0.04,0.18,1525330271217313540
VarWISE J065408.17-080455.9,103.53406,-8.0822,cep,0.9982,10.807,0.206,0.294,289,12.054,11.877,11.78,8.73,12.71,12.48,12.23,0.02,0.02,0.24,,0.03,0.02,0.02,13.930907,0.002951,14.288667,0.003617,13.387934,0.005392,1.289975,2.57995,52.943,False,False,EclBin,0.136,0.0193,2.5149,2.3139,1.2662,0.8882561,0.04,0.08,1525330268935616342
VarWISE J070708.55-074742.3,106.78563,-7.7951,cep,1.0,12.881,0.136,0.16,259,9.564,9.502,9.61,9.27,10.69,10.11,9.85,0.02,0.02,0.04,,0.03,0.03,0.02,12.594373,0.013978,13.412341,0.059405,11.761182,0.035584,4.4967,8.9931,41.767,False,False,ClassicalCep,0.1335,0.018,2.6714,2.0999,1.1501,0.14667225,0.04,0.09,1525612289423502367
VarWISE J070434.74-080758.0,106.14478,-8.1328,cep,0.7608,11.202,0.202,0.226,273,12.381,12.305,11.58,8.68,13.64,12.88,12.63,0.02,0.02,0.23,,0.03,0.03,0.03,16.204065,0.006147,17.030579,0.011563,15.288285,0.030833,5.30805,10.6159,17.784,False,False,EclBin,-0.0814,0.1021,3.9497,3.2645,1.7977,4.3748045,0.04,0.21,1525612181915105616
VarWISE J070525.13-090034.1,106.35474,-9.0095,cep,0.8728,7.442,0.09,0.089,286,8.505,8.502,8.56,7.68,8.52,8.5,8.49,0.02,0.02,0.02,0.22,0.02,0.02,0.02,8.985338,0.004222,9.092732,0.009595,8.749928,0.00926,1.7615,3.522925,25.175,False,False,EclBin,0.3577,0.0204,1.3906,1.3416,0.7306,-2.3711252,0.04,0.05,1525612217130490767
VarWISE J071712.80-071622.7,109.30336,-7.273,cep,0.6368,11.848,0.206,0.272,240,11.899,11.783,11.25,8.28,12.16,12.09,12.11,0.02,0.02,0.13,0.24,0.03,0.02,0.02,12.318402,0.00287,12.357904,0.003998,12.215132,0.00437,158.0,52.795,17.528,True,False,,0.1839,0.0198,0.7738,0.7537,0.4071,-1.9881506,0.04,0.23,1525894186816952250
VarWISE J071037.99-070722.4,107.6583,-7.1229,cep,0.9987,10.879,0.123,0.132,280,9.599,9.547,9.64,8.26,10.32,9.86,9.65,0.02,0.02,0.04,,0.02,0.02,0.02,12.476064,0.011877,13.160429,0.04678,11.621499,0.029021,3.2878,6.57565,33.817,False,False,ClassicalCep,0.1964,0.0169,1.8426,1.4738,0.8016,0.13958073,0.04,0.05,1525893910814970333
VarWISE J074006.45-050255.6,115.02691,-5.0488,cep,0.9073,7.518,0.111,0.103,265,11.291,11.276,10.87,8.75,12.06,11.6,11.42,0.02,0.02,0.12,,0.03,0.03,0.02,13.080698,0.003433,13.300067,0.00526,12.693394,0.008328,6.24505,12.4903,18.667,False,False,Variable*,0.3723,0.0145,1.4362,1.3333,0.7205,0.7492504,0.04,0.1,1527865471897862360
VarWISE J073813.04-022400.7,114.55435,-2.4002,cep,0.9217,11.131,0.172,0.184,262,11.713,11.712,11.66,8.99,12.32,11.79,11.69,0.02,0.02,0.23,,0.03,0.02,0.02,13.652197,0.00538,13.932981,0.0113,13.201009,0.015535,10.56745,21.131,22.32,False,False,EclBin,0.214,0.0155,1.5942,1.454,0.7849,1.4212608,0.04,0.05,1530398667415886178
VarWISE J065048.68-075850.5,102.70285,-7.9807,cep,0.9989,14.435,0.177,0.184,292,9.828,9.776,9.71,8.83,10.74,10.31,10.12,0.02,0.02,0.05,,0.02,0.03,0.02,12.664207,0.013279,13.383504,0.051543,11.84409,0.033877,4.808875,9.61795,47.625,False,False,ClassicalCep,0.1411,0.0181,,,,,0.04,0.28,1549536977463735135
VarWISE J065313.57-072053.5,103.30657,-7.3482,cep,0.9997,5.985,0.072,0.072,276,9.135,9.077,9.06,8.36,9.82,9.4,9.22,0.02,0.02,0.03,0.32,0.02,0.02,0.02,11.742658,0.00578,12.351226,0.020823,10.958241,0.013473,1.8466,3.693175,17.412,False,False,ClassicalCep,0.2437,0.0162,,,,,0.04,0.25,1549537078764559018
VarWISE J065400.63-071140.9,103.50264,-7.1947,cep,0.9796,19.778,0.272,0.291,279,10.373,10.255,10.3,9.07,11.07,10.76,10.58,0.02,0.02,0.07,,0.02,0.02,0.02,12.561619,0.004905,13.002574,0.011411,11.924609,0.014048,301.5,608.0,45.305,False,False,,0.1765,0.014,,,,,0.04,0.08,1549537111647900843
VarWISE J063945.67-081322.0,99.94031,-8.2228,cep,0.8729,7.107,0.091,0.091,306,10.687,10.574,10.18,8.38,11.51,11.08,10.86,0.02,0.02,0.07,,0.03,0.02,0.02,13.209703,0.004233,13.713764,0.009147,12.516415,0.011533,10.48095,20.962,14.691,False,False,EclBin,0.3089,0.0151,2.9483,2.6316,1.4405,1.3441238,0.04,0.15,1549817988953078996
VarWISE J064323.24-063756.2,100.84687,-6.6323,cep,0.9862,5.399,0.093,0.107,299,12.084,12.055,11.92,8.92,12.67,12.27,12.11,0.02,0.02,0.31,,0.03,0.02,0.02,13.890197,0.00299,14.196218,0.00374,13.399001,0.006055,1.86365,3.72735,12.78,False,False,,0.5058,0.0184,,,,,0.04,0.38,1550099616048791219
VarWISE J070151.63-035347.0,105.46513,-3.8964,cep,0.994,6.816,0.094,0.095,265,10.479,10.391,10.39,8.41,11.67,10.97,10.67,0.02,0.02,0.12,,0.02,0.03,0.02,14.643552,0.006503,15.890565,0.027849,13.537622,0.016354,2.7454,5.49095,27.112,False,False,ClassicalCep,0.0963,0.0286,4.6145,3.5267,1.9621,2.5855427,0.04,0.2,1550663340807574484
VarWISE J064716.33-043900.3,101.81805,-4.6501,cep,1.0,13.433,0.167,0.166,285,8.186,8.084,8.18,7.97,9.6,8.79,8.52,0.02,0.02,0.02,,0.03,0.03,0.02,12.455746,0.011368,13.781963,0.039388,11.348097,0.028109,10.20525,20.408,19.654,False,False,ClassicalCep,0.2084,0.0188,,,,,0.04,0.14,1550944203902447941
VarWISE J065252.03-032442.1,103.21682,-3.4117,cep,0.9993,8.257,0.114,0.114,239,10.182,10.121,10.27,8.81,10.99,10.48,10.3,0.02,0.02,0.08,,0.02,0.02,0.02,13.231081,0.009209,14.014034,0.034168,12.33512,0.022361,2.106725,4.2135,32.321,False,False,ClassicalCep,0.2115,0.0153,,,,,0.04,0.27,1551225913558843621
VarWISE J065723.76-035035.8,104.34904,-3.8433,cep,0.9995,12.069,0.145,0.153,263,8.79,8.728,8.63,8.31,9.88,9.32,9.07,0.02,0.02,0.03,0.32,0.02,0.02,0.02,12.185216,0.012433,13.095647,0.044257,11.227003,0.030124,3.9381,7.87605,37.748,False,False,ClassicalCep,0.3139,0.0149,3.0226,2.3515,1.2863,0.2741785,0.04,0.08,1551226103510487489
VarWISE J063841.35-034927.4,99.67232,-3.8243,cep,0.9937,10.762,0.125,0.134,259,10.757,10.699,10.86,9.11,11.65,11.07,10.86,0.02,0.02,0.1,,0.02,0.02,0.02,14.002553,0.013564,14.839856,0.054382,13.046565,0.034466,3.860825,7.7215,32.953,False,False,RRLyrae,0.0784,0.0207,,,,,0.04,0.13,1551788268843847938
VarWISE J062953.89-033508.1,97.47455,-3.5856,cep,0.4505,25.706,0.276,0.284,263,11.63,11.545,11.18,8.84,12.59,12.2,12.1,0.02,0.02,0.12,,0.03,0.02,0.03,13.531101,0.029167,13.780603,0.103416,13.052279,0.068423,214.5,163.5,13.944,False,False,CataclyV*,1.4958,0.0265,0.004,0.0034,0.0019,4.536292,0.04,0.08,1552350850067613617
VarWISE J064848.02-033616.9,102.2001,-3.6047,cep,0.9998,9.385,0.118,0.117,288,9.152,9.077,9.14,8.65,10.16,9.55,9.3,0.02,0.02,0.04,,0.02,0.02,0.02,12.539972,0.008303,13.538598,0.031985,11.554172,0.021303,1.65195,3.3039,47.946,False,False,ClassicalCep,0.4041,0.0182,,,,,0.04,0.07,1552633117868443758
VarWISE J065057.28-025020.3,102.7387,-2.839,cep,0.8234,12.599,0.177,0.177,288,10.634,10.581,10.47,8.32,11.69,11.14,10.94,0.02,0.02,0.1,,0.02,0.02,0.02,13.788918,0.006349,14.59892,0.016658,12.881648,0.017335,4.5184,9.0369,33.768,False,False,EclBin,0.1942,0.02,,,,,0.04,0.22,1552914683207232134
VarWISE J063703.37-024926.7,99.26408,-2.8241,cep,0.9999,10.896,0.144,0.14,294,9.054,9.006,9.04,8.4,9.9,9.45,9.25,0.02,0.02,0.03,0.31,0.03,0.03,0.02,11.973664,0.010182,12.745484,0.034699,11.095634,0.023016,4.0969,8.19355,24.152,False,False,ClassicalCep,0.1748,0.0195,2.2474,1.7737,0.9672,-0.28995895,0.04,0.16,1553195575242795505
VarWISE J064354.18-023235.1,100.97575,-2.5431,cep,0.9999,11.029,0.132,0.143,270,10.094,10.033,10.08,9.17,11.03,10.47,10.22,0.02,0.02,0.07,,0.02,0.02,0.02,13.441485,0.013871,14.361771,0.059085,12.487844,0.037215,2.9508,5.9016,47.066,False,False,ClassicalCep,0.1578,0.0162,,,,,0.04,0.18,1553195862418398967
VarWISE J063748.27-014552.1,99.45114,-1.7645,cep,0.9985,18.532,0.248,0.212,289,8.603,8.647,8.45,8.01,10.04,9.31,8.98,0.02,0.02,0.02,0.23,0.03,0.03,0.02,12.751364,0.011376,13.946548,0.038207,11.705686,0.032014,14.44265,47.04,18.548,False,False,Type2Cep,0.297,0.0173,2.5572,1.8266,0.9621,1.1426506,0.04,0.2,1553195606616178829
VarWISE J064013.39-011448.4,100.05582,-1.2468,cep,0.8009,7.171,0.113,0.131,281,11.676,11.659,11.54,8.72,11.93,11.76,11.68,0.02,0.02,0.21,,0.03,0.02,0.02,13.042538,0.003736,13.347102,0.007741,12.55273,0.008592,4.177925,8.35575,27.945,False,False,,0.1235,0.0174,2.1493,1.989,1.084,0.4717064,0.04,0.07,1553477183044709459
VarWISE J064454.83-013129.6,101.22848,-1.5249,cep,0.9387,12.409,0.312,0.48,287,12.62,12.549,12.48,8.7,13.09,12.93,12.82,0.02,0.03,0.5,,0.02,0.02,0.03,14.640287,0.006808,14.543077,0.003289,13.707142,0.003975,51.425,103.0,30.373,False,False,,-1.0875,0.5969,,,,,0.04,0.08,1553477379791124273
VarWISE J064357.14-015515.2,100.98812,-1.9209,cep,0.9519,7.723,0.092,0.098,264,10.105,10.091,10.22,8.87,10.43,10.28,10.18,0.02,0.02,0.07,0.47,0.03,0.03,0.02,11.425186,0.003695,11.704196,0.007795,10.962718,0.008628,4.480725,8.96145,19.264,False,False,,0.1678,0.0151,2.0279,1.8821,1.0257,-0.87171555,0.04,0.09,1553477339458700969
VarWISE J070717.80-043339.2,106.82417,-4.5609,cep,0.9404,6.515,0.088,0.09,278,11.189,11.152,11.07,8.86,11.72,11.36,11.26,0.02,0.02,0.18,,0.02,0.02,0.02,12.661963,0.003122,12.894352,0.00524,12.272596,0.005945,1.940125,3.8803,18.186,False,False,,1.0189,0.0176,0.6516,0.5808,0.3133,3.01834,0.04,0.13,1553759793570541001
VarWISE J065919.63-021400.5,104.83182,-2.2335,cep,0.6135,15.242,0.22,0.227,297,10.855,10.684,10.5,8.97,11.46,11.3,11.13,0.02,0.02,0.08,,0.02,0.02,0.02,12.682424,0.003328,13.05168,0.004928,12.126596,0.006679,346.0,409.5,21.945,True,False,,0.2091,0.0169,2.3828,2.173,1.1872,-0.99461174,0.04,0.26,1554322409254687455
VarWISE J070329.63-021309.8,105.87346,-2.2194,cep,0.9288,7.14,0.208,0.275,264,13.554,13.481,12.16,9.17,14.65,13.92,13.66,0.03,0.03,,,0.03,0.03,0.03,16.993965,0.010914,17.809942,0.048554,16.084156,0.035342,3.06515,6.1304,13.251,False,False,RSCVnV*,0.2512,0.0822,,,,,0.04,0.09,1554322584022946385
VarWISE J065527.76-005311.3,103.86568,-0.8865,cep,0.6912,11.121,0.188,0.183,282,11.748,11.638,11.23,9.06,12.81,12.22,11.98,0.02,0.02,0.16,,0.03,0.03,0.03,14.823057,0.004952,15.347997,0.009687,14.096327,0.015199,11.41035,5.7054,18.781,False,False,Variable*,0.2979,0.0318,2.755,2.4067,1.3141,2.2105627,0.04,0.09,1556011097030254145
VarWISE J065639.79+001124.0,104.16582,0.19,cep,0.9999,11.483,0.127,0.138,244,8.565,8.523,8.47,8.01,9.39,9.01,8.8,0.02,0.02,0.02,0.19,0.02,0.05,0.02,11.283051,0.009653,11.954486,0.039323,10.445519,0.022472,4.022725,8.0457,27.284,False,False,ClassicalCep,0.2515,0.0184,,,,,0.04,0.09,1556855572308800564
VarWISE J063105.44-020848.4,97.77267,-2.1468,cep,0.999,10.139,0.14,0.146,267,10.343,10.288,10.32,9.01,11.16,10.67,10.42,0.02,0.02,0.08,,0.03,0.02,0.02,13.423257,0.008335,14.157069,0.041998,12.455085,0.035225,3.13535,6.27065,58.066,False,False,ClassicalCep,0.0866,0.0166,,,,,0.04,0.04,1558543349584891772
VarWISE J063246.79+000235.5,98.19497,0.0432,cep,0.999,13.088,0.16,0.178,248,9.594,9.528,9.49,8.52,10.67,10.12,9.92,0.02,0.02,0.05,,0.02,0.02,0.02,12.996944,0.012014,13.936254,0.049345,12.033783,0.032186,4.70775,9.4154,28.008,False,False,ClassicalCep,0.2199,0.0301,3.1048,2.3752,1.2986,1.4278507,0.04,0.29,1559950795301829104
VarWISE J063552.70+003213.9,98.96962,0.5372,cep,0.9968,5.955,0.081,0.084,290,10.628,10.537,10.97,8.64,11.79,11.14,10.88,0.02,0.02,0.14,,0.02,0.02,0.02,14.676148,0.009242,15.887726,0.037078,13.568039,0.022904,1.663375,3.326725,25.103,False,False,ClassicalCep,0.1239,0.0308,4.666,3.6418,2.0171,2.7325907,0.04,0.07,1560232400251627172
VarWISE J063355.84+005720.5,98.48267,0.9557,cep,0.9963,7.331,0.095,0.09,273,10.192,10.141,10.42,8.07,11.04,10.48,10.28,0.02,0.02,0.16,,0.02,0.02,0.02,13.263901,0.00434,14.094086,0.011708,12.357321,0.010675,1.40765,2.815275,35.675,False,False,EclBin_Candidate,0.5101,0.0131,2.3828,1.8563,1.0129,2.3643198,0.04,0.15,1560232318546581067
VarWISE J062049.66+000229.7,95.20695,0.0416,cep,0.999,5.779,0.068,0.068,263,9.086,9.035,9.01,8.65,9.83,9.39,9.26,0.02,0.02,0.03,0.41,0.02,0.02,0.02,11.677746,0.007271,12.31409,0.028892,10.893518,0.017775,3.0381,6.0761,15.446,False,False,ClassicalCep,0.156,0.0166,1.87,1.5098,0.8241,-1.29667,0.04,0.05,1560794718928747008
VarWISE J061713.85+022837.1,94.30772,2.477,cep,0.9948,10.191,0.141,0.157,253,11.778,11.727,11.64,8.77,12.63,12.11,11.97,0.02,0.02,0.25,,0.02,0.03,0.02,14.446589,0.01435,15.102036,0.05593,13.638913,0.033509,2.019225,4.03845,51.825,False,False,RRLyrae,0.0636,0.0233,,,,,0.04,0.05,1562201942951549662
VarWISE J062136.07+040424.9,95.40033,4.0736,cep,0.9988,13.353,0.153,0.169,278,9.623,9.577,9.62,8.92,10.45,9.93,9.8,0.02,0.02,0.04,,0.02,0.02,0.02,12.340501,0.017497,13.015556,0.07204,11.519361,0.045202,3.4218,6.84365,43.218,False,False,ClassicalCep,0.1693,0.0185,,,,,0.04,0.08,1562483601236106368
VarWISE J064317.39+010939.2,100.82249,1.1609,cep,0.9994,12.468,0.17,0.164,286,10.447,10.378,10.41,8.86,11.56,10.96,10.73,0.02,0.02,0.09,,0.02,0.02,0.02,13.824723,0.01713,14.773716,0.064299,12.874198,0.044632,1.91945,3.838875,88.038,False,False,ClassicalCep,0.1402,0.0233,,,,,0.04,0.06,1562765985907052103
VarWISE J064344.46+005806.9,100.93528,0.9686,cep,0.5626,23.088,0.465,0.533,282,11.721,11.541,11.37,9.04,12.41,12.19,11.98,0.02,0.02,0.24,,0.02,0.03,0.03,13.635749,0.00281,13.937736,0.002932,13.122734,0.003837,51.415,352.5,88.035,False,False,,0.2034,0.0232,2.0855,1.9157,1.0427,-0.15973282,0.04,0.07,1562766004831753674
VarWISE J064726.93+023101.5,101.86222,2.5171,cep,0.9582,7.943,0.102,0.106,238,8.464,8.41,8.36,8.18,9.45,8.83,8.6,0.02,0.02,0.02,0.3,0.02,0.02,0.02,11.961139,0.006712,12.938665,0.023782,10.972992,0.015258,7.45705,14.91325,17.693,False,False,ClassicalCep,0.228,0.0157,2.9912,2.3033,1.2577,-0.57952404,0.04,0.19,1563047635316463949
VarWISE J064709.40+035801.5,101.78917,3.9671,cep,0.9985,8.381,0.084,0.082,250,8.021,7.986,8.04,7.84,8.72,8.3,8.15,0.02,0.02,0.02,0.18,0.02,0.03,0.02,10.251835,0.008589,10.769706,0.031671,9.543302,0.01942,4.133525,8.2668,16.053,False,False,ClassicalCep,0.2974,0.0236,1.2133,0.9895,0.5341,-1.1918049,0.04,0.32,1563610573005725865
VarWISE J064415.99+042954.2,101.06664,4.4984,cep,0.9999,12.699,0.147,0.137,276,9.901,9.834,9.74,8.33,10.81,10.31,10.1,0.02,0.02,0.06,,0.02,0.02,0.02,13.443732,0.0144,14.439228,0.058996,12.434169,0.037833,2.4838,4.967625,78.766,False,False,ClassicalCep,0.2201,0.0193,,,,,0.04,0.2,1563610451773557736
VarWISE J065651.08+043058.3,104.21287,4.5162,cep,1.0,11.847,0.148,0.15,239,8.285,8.234,8.25,8.18,9.14,8.72,8.54,0.02,0.02,0.02,0.3,0.03,0.03,0.02,11.023661,0.012695,11.66166,0.048587,10.147708,0.033832,3.014,6.02775,43.076,False,False,ClassicalCep,0.3476,0.0167,1.9566,1.5478,0.8446,-0.4730854,0.04,0.02,1563892454628592438
VarWISE J063308.50+043003.6,98.28542,4.501,cep,0.9278,41.718,1.541,1.048,263,12.627,10.331,6.51,3.56,17.89,15.76,13.95,0.03,0.02,0.06,0.03,,,0.06,,,,,,,200.5,52.675,20.705,True,False,,,,,,,,0.04,0.03,1565017360065956814
VarWISE J063645.22+031821.6,99.18844,3.306,cep,0.9995,12.159,0.144,0.145,155,8.97,8.851,8.78,8.46,10.71,9.79,9.38,0.02,0.02,0.04,0.41,0.02,0.02,0.02,14.21709,0.009248,15.925173,0.039084,12.946265,0.025005,6.3271,12.65445,23.264,False,False,ClassicalCep,0.1566,0.0223,,,,,0.04,0.34,1565017511564229244
VarWISE J063826.75+043811.3,99.61146,4.6365,cep,0.9988,11.351,0.338,0.36,285,13.132,12.943,11.11,8.44,14.04,13.6,13.48,0.02,0.03,0.14,0.31,0.03,0.03,0.04,15.403949,0.002868,15.729496,0.023865,14.624517,0.031972,34.84,29.2705,15.755,False,False,,0.9415,0.0456,,,,,0.04,0.08,1565299057525327491
VarWISE J064251.99+044652.6,100.71664,4.7813,cep,0.9089,17.937,0.264,0.262,277,10.582,10.557,10.33,7.28,10.75,10.63,10.54,0.02,0.02,0.08,0.12,0.02,0.02,0.02,11.848597,0.00907,12.090386,0.026565,11.396674,0.025824,1.843925,3.68785,74.008,False,False,EclBin,0.2488,0.0199,0.0047,0.0041,0.0022,0.22388363,0.04,0.4,1565299242930340059
VarWISE J064026.53+052729.1,100.11056,5.4581,cep,0.8307,11.627,0.251,0.346,268,12.746,12.612,11.99,8.7,13.38,13.04,12.81,0.02,0.03,0.3,,0.02,0.03,0.03,14.952085,0.00303,15.375417,0.004081,14.336645,0.005977,52.605,525.0,14.155,False,False,,0.1642,0.0305,2.3848,2.1301,1.1599,1.7076225,0.04,0.05,1565299141260404331
VarWISE J063104.12+042012.8,97.7672,4.3369,cep,0.4987,65.436,0.599,0.469,260,9.878,8.268,5.36,2.8,17.14,15.68,13.56,0.02,0.02,0.02,0.03,0.23,0.16,0.04,20.262259,0.013969,21.22457,0.256505,18.668257,0.089111,688.0,386.5,32.772,True,False,,0.9557,1.0092,,,,,0.04,0.27,1565580223079846455
VarWISE J064548.44+063615.1,101.45185,6.6042,cep,0.9926,9.571,0.166,0.231,238,12.68,12.593,12.38,8.68,13.5,12.94,12.74,0.02,0.03,0.53,,0.03,0.03,0.04,15.509087,0.007007,16.07076,0.016786,14.720056,0.021148,5.73805,11.4765,18.034,False,False,,1.1715,0.1411,2.1821,1.8156,0.998,3.4804611,0.04,0.06,1566143791223323045
VarWISE J064533.73+074858.6,101.39056,7.8163,cep,0.9998,12.177,0.135,0.139,224,10.02,9.961,10.0,8.93,10.65,10.26,10.14,0.02,0.02,0.06,,0.02,0.02,0.02,12.946562,0.018761,13.712253,0.062875,12.090275,0.040256,2.426875,4.853675,54.401,False,False,ClassicalCep,0.2461,0.024,2.3742,1.8886,1.0338,1.4087324,0.04,0.07,1566988205869009485
VarWISE J064226.65+081729.3,100.61105,8.2915,cep,0.9906,12.055,0.124,0.134,264,8.258,8.162,8.12,7.8,9.07,8.63,8.47,0.02,0.02,0.02,0.17,0.03,0.04,0.02,10.877625,0.008673,11.472972,0.0274,10.109401,0.022849,37.385,18.6995,20.817,False,False,Type2Cep,0.1978,0.0188,2.1605,1.7957,0.9845,-2.3044443,0.04,0.17,1566988075073828797
VarWISE J064134.57+075639.4,100.39406,7.9443,cep,0.9987,5.745,0.071,0.07,282,9.275,9.216,9.25,8.54,10.11,9.66,9.46,0.02,0.02,0.05,,0.02,0.02,0.02,11.929713,0.007029,12.622787,0.026377,11.103576,0.016191,1.28865,2.57725,24.692,False,False,ClassicalCep,0.2991,0.0134,2.042,1.6419,0.8909,-0.28400707,0.04,0.03,1566988038684050765
VarWISE J074455.91+042805.1,116.23299,4.4681,cep,0.8481,6.633,0.09,0.097,244,11.619,11.58,11.28,8.66,12.02,11.79,11.71,0.02,0.02,0.16,,0.03,0.02,0.02,12.467031,0.002919,12.542869,0.004048,12.313389,0.005439,2.967925,5.9358,15.493,False,False,EclBin,0.4623,0.018,,,,,0.04,0.07,1568679545870814486
VarWISE J074025.67+095813.0,115.10698,9.9703,cep,0.9672,8.954,0.109,0.117,246,10.405,10.305,10.01,8.87,10.82,10.58,10.47,0.02,0.02,0.06,,0.02,0.02,0.02,11.348343,0.003266,11.407868,0.005064,11.193718,0.009802,3.833325,7.66665,15.11,False,False,,0.5501,0.0254,0.6463,0.6199,0.3332,-0.89120483,0.04,0.1,1574871806446941737
VarWISE J070130.46+073832.2,105.37694,7.6423,cep,0.9949,6.469,0.104,0.115,268,11.81,11.759,11.67,8.82,12.24,11.91,11.85,0.02,0.02,0.28,,0.02,0.03,0.02,13.122107,0.003319,13.281471,0.005042,12.825886,0.008805,2.98135,5.9628,13.566,False,False,RSCVnV*,0.4399,0.014,,,,,0.04,0.27,1576840498844045592
VarWISE J072420.10+090659.4,111.08377,9.1165,cep,0.9812,5.792,0.081,0.077,191,11.07,11.064,11.08,9.08,11.52,11.19,11.11,0.02,0.02,0.14,,0.02,0.03,0.02,12.242743,0.003019,12.368595,0.003772,11.9896,0.005724,1.90235,3.804675,14.807,False,False,,0.6599,0.0155,0.8533,0.801,0.4296,1.1085987,0.04,0.15,1577685881233102723
VarWISE J070201.46+130918.7,105.50609,13.1552,cep,0.8263,5.811,0.138,0.208,253,13.074,13.03,11.99,8.94,13.6,13.22,13.15,0.02,0.03,0.35,,0.03,0.04,0.03,14.491939,0.00354,14.631201,0.005544,14.129877,0.010179,2.0346,4.069175,13.533,False,False,EclBin,-0.3747,0.1631,1.1601,1.0843,0.5831,2.1431866,0.04,0.06,1580218220240681408
VarWISE J042609.67-151143.0,66.54033,-15.1953,cep,0.9108,7.053,0.086,0.085,314,10.458,10.433,10.32,8.44,10.99,10.66,10.56,0.02,0.02,0.06,,0.02,0.02,0.02,11.824166,0.002898,11.994924,0.003154,11.49437,0.004474,2.696625,1.348325,21.882,False,False,SB*,1.2757,0.0229,,,,,0.04,0.02,1587811507235720497
VarWISE J052222.01-020549.9,80.59173,-2.0972,cep,0.9055,5.966,0.073,0.078,294,10.736,10.729,10.8,8.88,11.28,10.88,10.77,0.02,0.02,0.11,,0.02,0.02,0.02,12.567587,0.002918,12.921254,0.003844,12.037466,0.005081,3.031375,6.06285,21.245,False,False,EclBin,0.5603,0.0163,,,,,0.04,0.13,1606954163085643148
VarWISE J054743.27-002846.9,86.93031,-0.4797,cep,0.8287,10.117,0.114,0.108,273,9.888,9.851,9.84,8.62,10.93,10.35,10.1,0.02,0.02,0.07,,0.02,0.03,0.02,13.204941,0.003215,13.980992,0.004684,12.315375,0.006809,9.74925,19.5015,19.061,False,False,SB*,0.5394,0.0158,2.6684,2.1495,1.1896,1.8082752,0.04,0.3,1608925551363214940
VarWISE J042711.74+044901.2,66.79894,4.817,cep,0.8996,7.025,0.098,0.109,266,11.038,11.089,11.22,8.8,11.94,11.28,11.1,0.02,0.02,0.17,,0.02,0.02,0.02,13.981939,0.004352,14.738284,0.011372,13.131652,0.009405,4.800925,9.6018,13.893,False,False,EclBin,0.3112,0.0204,1.0116,0.7663,0.405,0.8891401,0.04,0.02,1641854746149846902
